adj_parameter,epoch,Test ACC,Test F1,Test AUC
9,1950,0.7352201257861635,0.7374933889267481,0.8000125143615983
9,2000,0.718867924528302,0.725512090731962,0.7972147980238626
9,2050,0.7339622641509433,0.7364152629928,0.8061645919172438
9,2100,0.7163522012578617,0.7153059800962952,0.7990919993432047
9,2150,0.7339622641509433,0.7370467089779513,0.7981780715266732
9,2200,0.7314465408805031,0.7342866984971159,0.7974708245609885
9,2250,0.719496855345912,0.7143459822099062,0.795201910504225
9,2300,0.7251572327044026,0.7339921165756812,0.8000895843682728
9,2350,0.740251572327044,0.7474778485273047,0.7970981950654081
9,2400,0.728930817610063,0.7310318486877078,0.7931898917540191
9,2450,0.7176100628930817,0.7174509886904709,0.7931774228485897
9,2500,0.7169811320754716,0.7082818829532868,0.7951819413309288
10,0,0.4974842767295597,0.3650282446058339,0.5569797580896906
10,50,0.569811320754717,0.5902309616695318,0.6954131879941909
10,100,0.630188679245283,0.6586565800490626,0.7608027046884327
10,150,0.6572327044025157,0.6848543679752,0.7851828729504718
10,200,0.6842767295597484,0.71215599044347,0.7912239203348171
10,250,0.7018867924528301,0.7302633950963519,0.7966306041542299
10,300,0.7150943396226415,0.7335823498460384,0.7972167034722483
10,350,0.69937106918239,0.7261002052627228,0.7966406536782621
10,400,0.710062893081761,0.7410880069831856,0.8000742589136997
10,450,0.7031446540880503,0.7239133890337207,0.7955371901037281
10,500,0.709433962264151,0.7268307929910363,0.7976361275425885
10,550,0.6987421383647798,0.7258008229029997,0.797338988451814
10,600,0.6987421383647798,0.7190658507571607,0.7996796212109616
10,650,0.7182389937106918,0.732131083020652,0.7999527826364857
10,700,0.7119496855345911,0.7236619461572666,0.7928585009761481
10,750,0.7182389937106918,0.7327733999515544,0.8004664593772598
10,800,0.7176100628930817,0.7242760186770313,0.7945616573504712
10,850,0.7119496855345911,0.727720781849239,0.794815290944992
10,900,0.7081761006289308,0.7131832030067312,0.7917559625274186
10,950,0.7270440251572327,0.7309975022796031,0.7986902122663936
10,1000,0.7132075471698113,0.7242991601369275,0.7968189265108262
10,1050,0.7144654088050314,0.7383791834041944,0.7955656018327185
10,1100,0.7238993710691823,0.7289462503743722,0.7918887235304786
10,1150,0.7213836477987421,0.7316379706427277,0.7911429605788333
10,1200,0.7232704402515723,0.7276609898320586,0.7966042282122321
10,1250,0.718867924528302,0.7342439680917366,0.7946265258545876
10,1300,0.720125786163522,0.7281938883434094,0.7941083568383471
10,1350,0.7176100628930817,0.7374469382972457,0.7936427643751656
10,1400,0.7220125786163522,0.7336796659425571,0.7963544103847865
10,1450,0.7157232704402516,0.7177514910153773,0.7915306383855082
10,1500,0.719496855345912,0.7358688503926918,0.7925304890295247
10,1550,0.7226415094339623,0.7301089384254763,0.7935250748751231
10,1600,0.7238993710691823,0.7346912826292294,0.7919658468785759
10,1650,0.730817610062893,0.7341408581060959,0.7947552173709358
10,1700,0.7232704402515723,0.726848651286616,0.7959823300739405
10,1750,0.7283018867924528,0.7458847354892325,0.7949760425117224
10,1800,0.7251572327044025,0.7321438806560726,0.7939802671523982
10,1850,0.7289308176100628,0.743877487613774,0.7988416782510321
10,1900,0.7270440251572327,0.7369820578510329,0.7952505010614943
10,1950,0.7276729559748427,0.7363669043283679,0.7968080304816082
10,2000,0.7238993710691823,0.7422185313114728,0.7971983125093057
10,2050,0.730817610062893,0.7419980396147227,0.7949014994969672
10,2100,0.728930817610063,0.7469012819055822,0.7936441760675127
10,2150,0.7264150943396227,0.7298654878393858,0.7987784649544534
10,2200,0.7264150943396227,0.7379997287762611,0.7950788066178617
10,2250,0.7220125786163522,0.7369187770443759,0.7962942162127311
10,2300,0.740880503144654,0.7483086247267844,0.7954234439263369
10,2350,0.7232704402515723,0.7253440526904199,0.7920417751468861
10,2400,0.7276729559748427,0.7321458088567513,0.795916542937758
10,2450,0.7371069182389937,0.7433639802665603,0.7948964758945471
10,2500,0.7220125786163522,0.7277861097917481,0.7941079850718231
